Timestamp,Equipment_ID,Earth_Pit_ID,Earth_Resistance_Ohm,Soil_Moisture_Percent,Soil_Temperature_C,Soil_Resistivity_Ohm_m,Leakage_Current_mA
2026-01-07 00:00:00,TR-03,TR-03-EP-03,1.69,41.83,27.69,106.85,28.32
2026-01-07 00:15:00,TR-03,TR-03-EP-04,1.775,40.36,28.36,103.53,33.03
2026-01-07 00:30:00,TR-03,TR-03-EP-01,1.749,49.54,26.02,101.24,17.67
2026-01-07 00:45:00,TR-03,TR-03-EP-02,1.667,48.61,27.8,100.34,26.0
2026-01-07 01:00:00,TR-03,TR-03-EP-03,1.717,40.83,28.19,110.04,28.4
2026-01-07 01:15:00,TR-03,TR-03-EP-04,1.801,39.49,28.86,106.51,33.11
2026-01-07 01:30:00,TR-03,TR-03-EP-01,1.771,48.75,26.49,104.0,17.74
2026-01-07 01:45:00,TR-03,TR-03-EP-02,1.693,47.64,28.3,103.48,26.08
2026-01-07 02:00:00,TR-03,TR-03-EP-03,1.744,39.85,28.69,113.2,28.49
2026-01-07 02:15:00,TR-03,TR-03-EP-04,1.826,38.68,29.34,109.34,33.19
2026-01-07 02:30:00,TR-03,TR-03-EP-01,1.794,47.89,26.99,106.94,17.81
2026-01-07 02:45:00,TR-03,TR-03-EP-02,1.719,46.64,28.8,106.67,26.17
2026-01-07 03:00:00,TR-03,TR-03-EP-03,1.77,38.9,29.19,116.29,28.57
2026-01-07 03:15:00,TR-03,TR-03-EP-04,2.582,26.77,31.65,161.78,45.13
2026-01-07 03:30:00,TR-03,TR-03-EP-01,2.213,32.22,29.28,127.24,23.24
2026-01-07 03:45:00,TR-03,TR-03-EP-02,2.019,32.77,31.42,142.75,31.79
2026-01-07 04:00:00,TR-03,TR-03-EP-03,1.795,38.01,29.66,119.25,28.65
2026-01-07 04:15:00,TR-03,TR-03-EP-04,1.87,37.32,30.26,114.39,33.33
2026-01-07 04:30:00,TR-03,TR-03-EP-01,1.843,46.02,27.98,113.12,17.97
2026-01-07 04:45:00,TR-03,TR-03-EP-02,1.771,44.66,29.78,113.0,26.33
2026-01-07 05:00:00,TR-03,TR-03-EP-03,1.819,37.17,30.12,122.05,28.73
2026-01-07 05:15:00,TR-03,TR-03-EP-04,1.889,36.79,30.67,116.54,33.39
2026-01-07 05:30:00,TR-03,TR-03-EP-01,1.868,45.03,28.47,116.27,18.05
2026-01-07 05:45:00,TR-03,TR-03-EP-02,1.796,43.69,30.25,116.04,26.41
2026-01-07 06:00:00,TR-03,TR-03-EP-03,1.84,36.4,30.55,124.63,28.8
2026-01-07 06:15:00,TR-03,TR-03-EP-04,1.905,36.36,31.04,118.38,33.44
2026-01-07 06:30:00,TR-03,TR-03-EP-01,1.892,44.03,28.95,119.4,18.13
2026-01-07 06:45:00,TR-04,TR-04-EP-01,1.692,36.3,31.3,136.19,18.92
2026-01-07 07:00:00,TR-04,TR-04-EP-02,1.854,39.3,31.2,120.35,28.06
2026-01-07 07:15:00,TR-04,TR-04-EP-03,1.799,39.28,31.54,125.35,29.79
2026-01-07 07:30:00,TR-04,TR-04-EP-04,1.906,41.05,31.57,122.43,31.72
2026-01-07 07:45:00,TR-04,TR-04-EP-01,1.695,36.45,31.55,136.67,18.93
2026-01-07 08:00:00,TR-04,TR-04-EP-02,1.851,39.85,31.37,119.9,28.05
2026-01-07 08:15:00,TR-04,TR-04-EP-03,1.79,40.13,31.61,124.13,29.76
2026-01-07 08:30:00,TR-04,TR-04-EP-04,1.892,42.04,31.55,120.69,31.68
2026-01-07 08:45:00,TR-04,TR-04-EP-01,1.696,36.72,31.73,136.77,18.94
2026-01-07 09:00:00,TR-04,TR-04-EP-02,1.845,40.5,31.47,119.1,28.03
2026-01-07 09:15:00,TR-04,TR-04-EP-03,1.778,41.03,31.62,122.62,29.72
2026-01-07 09:30:00,TR-04,TR-04-EP-04,1.876,43.04,31.47,118.76,31.63
2026-01-07 09:45:00,TR-04,TR-04-EP-01,1.694,37.11,31.86,136.49,18.93
2026-01-07 10:00:00,TR-04,TR-04-EP-02,1.836,41.24,31.5,117.96,28.0
2026-01-07 10:15:00,TR-04,TR-04-EP-03,1.764,41.99,31.57,120.84,29.67
2026-01-07 10:30:00,TR-04,TR-04-EP-04,1.859,44.04,31.33,116.65,31.57
2026-01-07 10:45:00,TR-04,TR-04-EP-01,1.689,37.61,31.93,135.84,18.91
2026-01-07 11:00:00,TR-04,TR-04-EP-02,1.826,42.05,31.48,116.5,27.97
2026-01-07 11:15:00,TR-04,TR-04-EP-03,1.748,42.97,31.46,118.83,29.62
2026-01-07 11:30:00,TR-04,TR-04-EP-04,1.841,45.01,31.13,114.4,31.51
2026-01-07 11:45:00,TR-04,TR-04-EP-01,1.682,38.22,31.93,134.82,18.89
2026-01-07 12:00:00,TR-04,TR-04-EP-02,1.812,42.94,31.39,114.74,27.93
2026-01-07 12:15:00,TR-04,TR-04-EP-03,1.731,43.97,31.28,116.61,29.57
2026-01-07 12:30:00,TR-04,TR-04-EP-04,1.822,45.94,30.88,112.05,31.45
2026-01-07 12:45:00,TR-04,TR-04-EP-01,1.672,38.92,31.87,133.45,18.86
2026-01-07 13:00:00,TR-04,TR-04-EP-02,1.797,43.87,31.25,112.71,27.88
2026-01-07 13:15:00,TR-04,TR-04-EP-03,1.712,44.97,31.05,114.22,29.51
2026-01-07 13:30:00,TR-04,TR-04-EP-04,1.803,46.81,30.57,109.64,31.39
2026-01-07 13:45:00,TR-04,TR-04-EP-01,1.66,39.7,31.75,131.76,18.82
2026-01-07 14:00:00,TR-04,TR-04-EP-02,1.78,44.84,31.04,110.44,27.82
2026-01-07 14:15:00,TR-04,TR-04-EP-03,1.693,45.95,30.77,111.7,29.45
2026-01-07 14:30:00,TR-04,TR-04-EP-04,1.783,47.63,30.22,107.2,31.33
2026-01-07 14:45:00,TR-04,TR-04-EP-01,1.646,40.55,31.57,129.77,18.77
2026-01-07 15:00:00,TR-04,TR-04-EP-02,1.762,45.83,30.78,107.97,27.76
2026-01-07 15:15:00,TR-04,TR-04-EP-03,1.672,46.9,30.44,109.09,29.38
2026-01-07 15:30:00,TR-04,TR-04-EP-04,1.763,48.36,29.82,104.77,31.27
2026-01-07 15:45:00,TR-04,TR-04-EP-01,1.629,41.47,31.34,127.51,18.72
2026-01-07 16:00:00,TR-04,TR-04-EP-02,1.742,46.83,30.47,105.34,27.7
2026-01-07 16:15:00,TR-04,TR-04-EP-03,1.652,47.8,30.06,106.42,29.31
2026-01-07 16:30:00,TR-04,TR-04-EP-04,1.744,49.0,29.39,102.39,31.2
2026-01-07 16:45:00,TR-04,TR-04-EP-01,1.611,42.42,31.05,125.02,18.66
2026-01-07 17:00:00,TR-04,TR-04-EP-02,1.721,47.82,30.11,102.58,27.64
2026-01-07 17:15:00,TR-04,TR-04-EP-03,1.631,48.64,29.64,103.74,29.25
2026-01-07 17:30:00,TR-04,TR-04-EP-04,1.726,49.54,28.94,100.09,31.14
2026-01-07 17:45:00,TR-04,TR-04-EP-01,1.592,43.41,30.71,122.33,18.6
2026-01-07 18:00:00,TR-04,TR-04-EP-02,1.7,48.79,29.71,99.74,27.57
2026-01-07 18:15:00,TR-04,TR-04-EP-03,1.61,49.41,29.2,101.1,29.18
2026-01-07 18:30:00,TR-04,TR-04-EP-04,1.708,49.97,28.46,97.92,31.09
2026-01-07 18:45:00,TR-04,TR-04-EP-01,1.571,44.41,30.33,119.49,18.54
2026-01-07 19:00:00,TR-04,TR-04-EP-02,1.678,49.72,29.28,96.87,27.5
2026-01-07 19:15:00,TR-04,TR-04-EP-03,1.59,50.1,28.73,98.52,29.12
2026-01-07 19:30:00,TR-04,TR-04-EP-04,1.692,50.29,27.96,95.9,31.04
2026-01-07 19:45:00,TR-04,TR-04-EP-01,1.55,45.4,29.91,116.54,18.47
2026-01-07 20:00:00,TR-04,TR-04-EP-02,1.657,50.59,28.82,94.0,27.43
2026-01-07 20:15:00,TR-04,TR-04-EP-03,1.571,50.68,28.24,96.06,29.06
2026-01-07 20:30:00,TR-04,TR-04-EP-04,1.677,50.49,27.46,94.07,30.99
2026-01-07 20:45:00,TR-04,TR-04-EP-01,1.528,46.38,29.46,113.53,18.4
2026-01-07 21:00:00,TR-04,TR-04-EP-02,1.636,51.39,28.34,91.19,27.36
2026-01-07 21:15:00,TR-04,TR-04-EP-03,1.553,51.17,27.74,93.74,29.0
2026-01-07 21:30:00,TR-04,TR-04-EP-04,1.664,50.56,26.97,92.45,30.95
2026-01-07 21:45:00,TR-04,TR-04-EP-01,1.506,47.33,28.99,110.5,18.33
2026-01-07 22:00:00,TR-04,TR-04-EP-02,1.615,52.12,27.84,88.48,27.3
2026-01-07 22:15:00,TR-04,TR-04-EP-03,1.536,51.54,27.24,91.62,28.95
2026-01-07 22:30:00,TR-04,TR-04-EP-04,1.653,50.51,26.48,91.08,30.91
2026-01-07 22:45:00,TR-04,TR-04-EP-01,1.485,48.23,28.5,107.51,18.31
2026-01-07 23:00:00,TR-04,TR-04-EP-02,1.596,52.75,27.34,85.91,27.23
2026-01-07 23:15:00,TR-04,TR-04-EP-03,1.521,51.79,26.75,89.71,28.9
2026-01-07 23:30:00,TR-04,TR-04-EP-04,1.644,50.33,26.01,89.96,30.88
2026-01-07 23:45:00,TR-04,TR-04-EP-01,1.464,49.06,28.0,104.59,18.31
2026-01-08 00:00:00,TR-04,TR-04-EP-02,1.578,53.28,26.85,83.51,27.18
2026-01-08 00:15:00,TR-04,TR-04-EP-03,1.509,51.91,26.27,88.05,28.86
2026-01-08 00:30:00,TR-04,TR-04-EP-04,1.637,50.03,25.56,89.13,30.86
2026-01-08 00:45:00,TR-04,TR-04-EP-01,1.443,49.82,27.5,101.8,18.31
2026-01-08 01:00:00,TR-04,TR-04-EP-02,1.562,53.7,26.36,81.34,27.12
2026-01-08 01:15:00,TR-04,TR-04-EP-03,1.498,51.92,25.81,86.67,28.83
2026-01-08 01:30:00,TR-04,TR-04-EP-04,1.633,49.62,25.14,88.59,30.85
2026-01-08 01:45:00,TR-04,TR-04-EP-01,1.424,50.5,27.01,99.17,18.31
2026-01-08 02:00:00,TR-04,TR-04-EP-02,1.547,54.0,25.89,79.41,27.08
2026-01-08 02:15:00,TR-04,TR-04-EP-03,1.489,51.8,25.38,85.59,28.83
2026-01-08 02:30:00,TR-04,TR-04-EP-04,1.631,49.09,24.77,88.35,30.84
2026-01-08 02:45:00,TR-04,TR-04-EP-01,1.407,51.08,26.53,96.76,18.31
2026-01-08 03:00:00,TR-04,TR-04-EP-02,1.535,54.19,25.45,77.77,27.04
2026-01-08 03:15:00,TR-04,TR-04-EP-03,1.483,51.55,24.98,84.82,28.83
2026-01-08 03:30:00,TR-04,TR-04-EP-04,1.631,48.46,24.43,88.42,30.84
2026-01-08 03:45:00,TR-04,TR-04-EP-01,1.391,51.55,26.08,94.59,18.31
2026-01-08 04:00:00,TR-04,TR-04-EP-02,1.525,54.25,25.03,76.43,27.01
2026-01-08 04:15:00,TR-04,TR-04-EP-03,1.48,51.19,24.63,84.37,28.83
2026-01-08 04:30:00,TR-04,TR-04-EP-04,1.634,47.74,24.15,88.79,30.85
2026-01-08 04:45:00,TR-04,TR-04-EP-01,1.378,51.9,25.65,92.7,18.31
2026-01-08 05:00:00,TR-04,TR-04-EP-02,1.517,54.18,24.66,75.42,26.98
2026-01-08 05:15:00,TR-04,TR-04-EP-03,1.479,50.71,24.32,84.26,28.83
2026-01-08 05:30:00,TR-04,TR-04-EP-04,1.64,46.94,23.92,89.45,30.87
2026-01-08 05:45:00,TR-04,TR-04-EP-01,1.366,52.14,25.26,91.12,18.31
2026-01-08 06:00:00,TR-04,TR-04-EP-02,1.512,53.99,24.33,74.76,26.97
2026-01-08 06:15:00,TR-04,TR-04-EP-03,1.481,50.13,24.07,84.49,28.83
2026-01-08 06:30:00,TR-04,TR-04-EP-04,1.647,46.08,23.74,90.41,30.89
2026-01-08 06:45:00,TR-04,TR-04-EP-01,1.357,52.26,24.91,89.88,18.31
2026-01-08 07:00:00,TR-04,TR-04-EP-02,1.51,53.68,24.05,74.45,26.96
2026-01-08 07:15:00,TR-04,TR-04-EP-03,1.485,49.45,23.87,85.04,28.83
2026-01-08 07:30:00,TR-04,TR-04-EP-04,1.657,45.15,23.63,91.64,30.93
2026-01-08 07:45:00,TR-04,TR-04-EP-01,1.351,52.25,24.61,88.99,18.31
2026-01-08 08:00:00,TR-04,TR-04-EP-02,1.51,53.25,23.83,74.5,26.96
2026-01-08 08:15:00,TR-04,TR-04-EP-03,1.492,48.69,23.73,85.92,28.83
2026-01-08 08:30:00,TR-04,TR-04-EP-04,1.669,44.19,23.58,93.12,30.96
2026-01-08 08:45:00,TR-04,TR-04-EP-01,1.347,52.11,24.36,88.47,18.31
2026-01-08 09:00:00,TR-04,TR-04-EP-02,1.513,52.72,23.66,74.91,26.97
2026-01-08 09:15:00,TR-04,TR-04-EP-03,1.501,47.85,23.65,87.11,28.83
2026-01-08 09:30:00,TR-04,TR-04-EP-04,1.683,43.2,23.59,94.83,31.01
2026-01-08 09:45:00,TR-04,TR-04-EP-01,1.346,51.86,24.16,88.32,18.31
2026-01-08 10:00:00,TR-04,TR-04-EP-02,1.519,52.08,23.55,75.66,26.99
2026-01-08 10:15:00,TR-04,TR-04-EP-03,1.513,46.95,23.63,88.58,28.87
2026-01-08 10:30:00,TR-04,TR-04-EP-04,1.699,42.2,23.66,96.75,31.06
2026-01-08 10:45:00,TR-04,TR-04-EP-01,1.348,51.48,24.03,88.55,18.31
2026-01-08 11:00:00,TR-04,TR-04-EP-02,1.527,51.35,23.51,76.76,27.01
2026-01-08 11:15:00,TR-04,TR-04-EP-03,1.526,46.0,23.67,90.33,28.91
2026-01-08 11:30:00,TR-04,TR-04-EP-04,1.715,41.21,23.79,98.84,31.11
2026-01-08 11:45:00,TR-04,TR-04-EP-01,1.352,51.0,23.95,89.16,18.31
2026-01-08 12:00:00,TR-04,TR-04-EP-02,1.538,50.55,23.52,78.19,27.05
2026-01-08 12:15:00,TR-04,TR-04-EP-03,1.542,45.02,23.78,92.31,28.96
2026-01-08 12:30:00,TR-04,TR-04-EP-04,1.733,40.23,23.99,101.07,31.17
2026-01-08 12:45:00,TR-04,TR-04-EP-01,1.359,50.4,23.94,90.13,18.31
2026-01-08 13:00:00,TR-04,TR-04-EP-02,1.551,49.67,23.6,79.91,27.09
2026-01-08 13:15:00,TR-04,TR-04-EP-03,1.559,44.02,23.94,94.5,29.02
2026-01-08 13:30:00,TR-04,TR-04-EP-04,1.752,39.3,24.23,103.4,31.23
2026-01-08 13:45:00,TR-04,TR-04-EP-01,1.369,49.71,23.99,91.45,18.31
2026-01-08 14:00:00,TR-04,TR-04-EP-02,1.566,48.74,23.74,81.9,27.14
2026-01-08 14:15:00,TR-04,TR-04-EP-03,1.577,43.02,24.17,96.87,29.08
2026-01-08 14:30:00,TR-04,TR-04-EP-04,1.772,38.41,24.53,105.81,31.29
2026-01-08 14:45:00,TR-04,TR-04-EP-01,1.381,48.94,24.1,93.1,18.31
2026-01-08 15:00:00,TR-04,TR-04-EP-02,1.583,47.78,23.94,84.14,27.19
2026-01-08 15:15:00,TR-04,TR-04-EP-03,1.597,42.04,24.45,99.38,29.14
2026-01-08 15:30:00,TR-04,TR-04-EP-04,1.791,37.59,24.88,108.25,31.36
2026-01-08 15:45:00,TR-04,TR-04-EP-01,1.395,48.09,24.28,95.06,18.31
2026-01-08 16:00:00,TR-04,TR-04-EP-02,1.601,46.78,24.19,86.59,27.25
2026-01-08 16:15:00,TR-04,TR-04-EP-03,1.617,41.08,24.77,101.98,29.2
2026-01-08 16:30:00,TR-04,TR-04-EP-04,1.811,36.85,25.27,110.68,31.42
2026-01-08 16:45:00,TR-04,TR-04-EP-01,1.411,47.19,24.5,97.29,18.31
2026-01-08 17:00:00,TR-04,TR-04-EP-02,1.621,45.78,24.5,89.21,27.31
2026-01-08 17:15:00,TR-04,TR-04-EP-03,1.638,40.17,25.14,104.64,29.27
2026-01-08 17:30:00,TR-04,TR-04-EP-04,1.83,36.19,25.7,113.07,31.48
2026-01-08 17:45:00,TR-04,TR-04-EP-01,1.429,46.24,24.79,99.75,18.31
2026-01-08 18:00:00,TR-04,TR-04-EP-02,1.641,44.79,24.85,91.95,27.38
2026-01-08 18:15:00,TR-04,TR-04-EP-03,1.659,39.32,25.56,107.32,29.34
2026-01-08 18:30:00,TR-04,TR-04-EP-04,1.849,35.64,26.15,115.38,31.54
2026-01-08 18:45:00,TR-04,TR-04-EP-01,1.448,45.25,25.12,102.42,18.31
2026-01-08 19:00:00,TR-04,TR-04-EP-02,1.662,43.82,25.24,94.78,27.45
2026-01-08 19:15:00,TR-04,TR-04-EP-03,1.679,38.54,26.0,109.98,29.4
2026-01-08 19:30:00,TR-04,TR-04-EP-04,1.867,35.19,26.63,117.57,31.6
2026-01-08 19:45:00,TR-04,TR-04-EP-01,1.468,44.26,25.5,105.24,18.31
2026-01-08 20:00:00,TR-04,TR-04-EP-02,1.684,42.89,25.67,97.65,27.52
2026-01-08 20:15:00,TR-04,TR-04-EP-03,1.7,37.85,26.47,112.56,29.47
2026-01-08 20:30:00,TR-04,TR-04-EP-04,1.883,34.86,27.12,119.61,31.65
2026-01-08 20:45:00,TR-04,TR-04-EP-01,1.49,43.26,25.91,108.18,18.31
2026-01-08 21:00:00,TR-04,TR-04-EP-02,2.287,32.09,28.18,132.78,37.79
2026-01-08 21:15:00,TR-04,TR-04-EP-03,2.228,27.38,29.64,154.65,40.65
2026-01-08 21:30:00,TR-04,TR-04-EP-04,2.331,25.48,29.32,164.97,40.57
2026-01-08 21:45:00,TR-04,TR-04-EP-01,1.511,42.28,26.36,111.19,18.34
2026-01-08 22:00:00,TR-04,TR-04-EP-02,1.727,41.2,26.61,103.34,27.65
2026-01-08 22:15:00,TR-04,TR-04-EP-03,1.737,36.75,27.45,117.38,29.59
2026-01-08 22:30:00,TR-04,TR-04-EP-04,1.911,34.56,28.12,123.11,31.74
2026-01-08 22:45:00,TR-04,TR-04-EP-01,1.533,41.33,26.83,114.22,18.41
2026-01-08 23:00:00,TR-04,TR-04-EP-02,1.747,40.46,27.1,106.07,27.72
2026-01-08 23:15:00,TR-04,TR-04-EP-03,1.754,36.37,27.95,119.53,29.64
2026-01-08 23:30:00,TR-04,TR-04-EP-04,1.923,34.6,28.61,124.52,31.78
2026-01-08 23:45:00,TR-04,TR-04-EP-01,1.555,40.42,27.31,117.22,18.48
2026-01-09 00:00:00,TR-04,TR-04-EP-02,1.767,39.82,27.6,108.66,27.78
2026-01-09 00:15:00,TR-04,TR-04-EP-03,1.769,36.1,28.44,121.47,29.69
2026-01-09 00:30:00,TR-04,TR-04-EP-04,1.932,34.76,29.08,125.67,31.81
2026-01-09 00:45:00,TR-04,TR-04-EP-01,1.576,39.58,27.81,120.15,18.55
2026-01-09 01:00:00,TR-04,TR-04-EP-02,1.785,39.27,28.1,111.08,27.84
2026-01-09 01:15:00,TR-04,TR-04-EP-03,2.31,26.1,31.61,165.55,40.93
2026-01-09 01:30:00,TR-04,TR-04-EP-04,2.381,25.87,31.24,171.85,40.73
2026-01-09 01:45:00,TR-04,TR-04-EP-01,2.231,25.48,30.47,146.27,26.62
2026-01-09 02:00:00,TR-04,TR-04-EP-02,1.801,38.84,28.59,113.29,27.89
2026-01-09 02:15:00,TR-04,TR-04-EP-03,1.793,35.94,29.39,124.57,29.77
2026-01-09 02:30:00,TR-04,TR-04-EP-04,1.944,35.44,29.95,127.11,31.84
2026-01-09 02:45:00,TR-04,TR-04-EP-01,1.615,38.12,28.8,125.6,18.68
2026-01-09 03:00:00,TR-04,TR-04-EP-02,1.816,38.52,29.06,115.25,27.94
2026-01-09 03:15:00,TR-04,TR-04-EP-03,1.802,36.05,29.82,125.69,29.79
2026-01-09 03:30:00,TR-04,TR-04-EP-04,1.946,35.96,30.34,127.39,31.85
2026-01-09 03:45:00,TR-04,TR-04-EP-01,1.633,37.53,29.28,128.05,18.73
2026-01-09 04:00:00,TR-04,TR-04-EP-02,1.829,38.32,29.51,116.92,27.98
2026-01-09 04:15:00,TR-04,TR-04-EP-03,1.808,36.27,30.22,126.5,29.81
2026-01-09 04:30:00,TR-04,TR-04-EP-04,1.946,36.57,30.68,127.36,31.85
2026-01-09 04:45:00,TR-04,TR-04-EP-01,1.649,37.04,29.74,130.25,18.78
2026-01-09 05:00:00,TR-04,TR-04-EP-02,1.839,38.25,29.92,118.3,28.01
2026-01-09 05:15:00,TR-04,TR-04-EP-03,1.812,36.62,30.58,126.99,29.83
2026-01-09 05:30:00,TR-04,TR-04-EP-04,2.386,28.11,32.67,172.53,40.75
2026-01-09 05:45:00,TR-04,TR-04-EP-01,2.324,23.35,32.33,157.23,26.93
2026-01-09 06:00:00,TR-04,TR-04-EP-02,2.477,28.38,32.35,157.66,38.41
2026-01-09 06:15:00,TR-04,TR-04-EP-03,1.813,37.09,30.89,127.14,29.83
2026-01-09 06:30:00,TR-04,TR-04-EP-04,1.938,38.07,31.2,126.4,31.82
2026-01-09 06:45:00,TR-04,TR-04-EP-01,1.675,36.42,30.57,133.79,18.87
2026-01-09 07:00:00,TR-04,TR-04-EP-02,1.852,38.47,30.64,120.06,28.05
2026-01-09 07:15:00,TR-04,TR-04-EP-03,1.812,37.66,31.16,126.96,29.83
2026-01-09 07:30:00,TR-04,TR-04-EP-04,1.931,38.93,31.39,125.48,31.8
2026-01-09 07:45:00,TR-04,TR-04-EP-01,1.684,36.29,30.93,135.08,18.9
2026-01-09 08:00:00,TR-04,TR-04-EP-02,1.855,38.77,30.92,120.41,28.06
2026-01-09 08:15:00,TR-04,TR-04-EP-03,1.808,38.32,31.36,126.45,29.81
2026-01-09 08:30:00,TR-04,TR-04-EP-04,1.921,39.85,31.51,124.28,31.77
2026-01-09 08:45:00,TR-04,TR-04-EP-01,1.691,36.28,31.23,136.02,18.92
2026-01-09 09:00:00,TR-05,TR-05-EP-01,1.85,44.01,32.47,123.82,27.08
2026-01-09 09:15:00,TR-05,TR-05-EP-02,1.666,51.13,30.8,96.1,29.6
2026-01-09 09:30:00,TR-05,TR-05-EP-03,1.765,53.16,32.31,108.01,29.97
2026-01-09 09:45:00,TR-05,TR-05-EP-04,1.722,51.43,31.54,97.39,31.94
2026-01-09 10:00:00,TR-05,TR-05-EP-01,1.836,45.0,32.42,122.01,27.04
2026-01-09 10:15:00,TR-05,TR-05-EP-02,1.652,51.95,30.66,94.3,29.55
2026-01-09 10:30:00,TR-05,TR-05-EP-03,1.753,53.67,32.09,106.49,29.93
2026-01-09 10:45:00,TR-05,TR-05-EP-04,1.713,51.52,31.24,96.33,31.91
2026-01-09 11:00:00,TR-05,TR-05-EP-01,1.821,45.95,32.31,120.07,26.99
2026-01-09 11:15:00,TR-05,TR-05-EP-02,1.637,52.69,30.47,92.46,29.51
2026-01-09 11:30:00,TR-05,TR-05-EP-03,1.741,54.06,31.81,105.0,29.89
2026-01-09 11:45:00,TR-05,TR-05-EP-04,1.705,51.5,30.89,95.35,31.89
2026-01-09 12:00:00,TR-05,TR-05-EP-01,1.806,46.86,32.14,118.02,26.94
2026-01-09 12:15:00,TR-05,TR-05-EP-02,1.623,53.35,30.22,90.6,29.46
2026-01-09 12:30:00,TR-05,TR-05-EP-03,1.729,54.34,31.49,103.57,29.85
2026-01-09 12:45:00,TR-05,TR-05-EP-04,1.697,51.35,30.51,94.44,31.86
2026-01-09 13:00:00,TR-05,TR-05-EP-01,1.79,47.71,31.92,115.9,26.89
2026-01-09 13:15:00,TR-05,TR-05-EP-02,1.608,53.9,29.92,88.76,29.41
2026-01-09 13:30:00,TR-05,TR-05-EP-03,1.718,54.49,31.12,102.2,29.81
2026-01-09 13:45:00,TR-05,TR-05-EP-04,1.69,51.07,30.08,93.64,31.84
2026-01-09 14:00:00,TR-05,TR-05-EP-01,1.773,48.49,31.64,113.74,26.84
2026-01-09 14:15:00,TR-05,TR-05-EP-02,1.594,54.34,29.57,86.96,29.37
2026-01-09 14:30:00,TR-05,TR-05-EP-03,1.707,54.52,30.71,100.93,29.78
2026-01-09 14:45:00,TR-05,TR-05-EP-04,1.684,50.68,29.63,92.94,31.82
2026-01-09 15:00:00,TR-05,TR-05-EP-01,1.757,49.18,31.31,111.58,26.79
2026-01-09 15:15:00,TR-05,TR-05-EP-02,1.58,54.67,29.18,85.22,29.32
2026-01-09 15:30:00,TR-05,TR-05-EP-03,1.698,54.42,30.27,99.77,29.75
2026-01-09 15:45:00,TR-05,TR-05-EP-04,1.68,50.18,29.16,92.37,31.81
2026-01-09 16:00:00,TR-05,TR-05-EP-01,1.741,49.78,30.94,109.44,26.74
2026-01-09 16:15:00,TR-05,TR-05-EP-02,1.568,54.88,28.75,83.59,29.28
2026-01-09 16:30:00,TR-05,TR-05-EP-03,1.69,54.2,29.81,98.74,29.72
2026-01-09 16:45:00,TR-05,TR-05-EP-04,1.676,49.57,28.66,91.93,31.8
2026-01-09 17:00:00,TR-05,TR-05-EP-01,1.725,50.27,30.53,107.37,26.69
2026-01-09 17:15:00,TR-05,TR-05-EP-02,1.556,54.96,28.29,82.08,29.25
2026-01-09 17:30:00,TR-05,TR-05-EP-03,1.683,53.86,29.32,97.86,29.7
2026-01-09 17:45:00,TR-05,TR-05-EP-04,1.673,48.87,28.16,91.63,31.79
2026-01-09 18:00:00,TR-05,TR-05-EP-01,1.71,50.65,30.08,105.39,26.64
2026-01-09 18:15:00,TR-05,TR-05-EP-02,1.545,54.92,27.82,80.71,29.21
2026-01-09 18:30:00,TR-05,TR-05-EP-03,1.677,53.41,28.82,97.14,29.68
2026-01-09 18:45:00,TR-05,TR-05-EP-04,1.672,48.08,27.67,91.46,31.78
2026-01-09 19:00:00,TR-05,TR-05-EP-01,1.696,50.92,29.62,103.54,26.59
2026-01-09 19:15:00,TR-05,TR-05-EP-02,1.536,54.76,27.32,79.52,29.18
2026-01-09 19:30:00,TR-05,TR-05-EP-03,1.672,52.85,28.32,96.6,29.67
2026-01-09 19:45:00,TR-05,TR-05-EP-04,1.672,47.23,27.18,91.45,31.78
2026-01-09 20:00:00,TR-05,TR-05-EP-01,1.683,51.06,29.13,101.84,26.55
2026-01-09 20:15:00,TR-05,TR-05-EP-02,1.528,54.47,26.82,78.5,29.16
2026-01-09 20:30:00,TR-05,TR-05-EP-03,1.669,52.19,27.83,96.24,29.66
2026-01-09 20:45:00,TR-05,TR-05-EP-04,1.673,46.31,26.7,91.57,31.79
2026-01-09 21:00:00,TR-05,TR-05-EP-01,1.672,51.07,28.63,100.32,26.52
2026-01-09 21:15:00,TR-05,TR-05-EP-02,1.521,54.07,26.33,77.69,29.14
2026-01-09 21:30:00,TR-05,TR-05-EP-03,1.668,51.44,27.35,96.06,29.65
2026-01-09 21:45:00,TR-05,TR-05-EP-04,1.675,45.36,26.25,91.84,31.79
2026-01-09 22:00:00,TR-05,TR-05-EP-01,1.662,50.96,28.13,99.01,26.48
2026-01-09 22:15:00,TR-05,TR-05-EP-02,1.517,53.56,25.84,77.1,29.12
2026-01-09 22:30:00,TR-05,TR-05-EP-03,1.668,50.61,26.88,96.07,29.66
2026-01-09 22:45:00,TR-05,TR-05-EP-04,1.679,44.37,25.83,92.25,31.8
2026-01-09 23:00:00,TR-05,TR-05-EP-01,1.654,50.73,27.64,97.92,26.46
2026-01-09 23:15:00,TR-05,TR-05-EP-02,1.514,52.94,25.36,76.73,29.11
2026-01-09 23:30:00,TR-05,TR-05-EP-03,1.67,49.72,26.45,96.27,29.66
2026-01-09 23:45:00,TR-05,TR-05-EP-04,1.683,43.37,25.44,92.79,31.82
2026-01-10 00:00:00,TR-05,TR-05-EP-01,1.647,50.38,27.16,97.07,26.44
